exp_dir,aggregator,alpha,adv_percent,mu,seed,attack_mode,round,macro_f1,macro_f1_val,n_test_total,config_key
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed46_datasetedge-iiotset-full,krum,0.5,30,0.0,46,label,20,0.4827005722687259,,306568,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv20_dp0_pers0_mu0.01_modesign_flip_topk_seed45_datasetedge-iiotset-full,fedprox,0.1,20,0.01,45,sign,20,0.0013598131726338,,306569,fedprox_alpha0.1_adv20_mu0.01
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed46_datasetedge-iiotset-full,median,0.5,20,0.0,46,targeted,20,0.5719446656204423,,306568,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,0.02,30,0.0,45,none,20,0.1632170331158118,,306570,krum_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.01_modetargeted_label_seed43_datasetedge-iiotset-full,bulyan,inf,10,0.01,43,targeted,20,0.6575609662235594,,306570,bulyan_alphainf_adv10_mu0.01
dsedge-iiotset-full_comp_median_alphainf_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,inf,10,0.0,45,none,20,0.6407623631673154,,306570,median_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,inf,20,0.0,56,none,20,0.5197994469176136,,306570,krum_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.02_adv10_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,bulyan,0.02,10,0.0,53,none,20,0.4580668321258018,,306570,bulyan_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv10_dp0_pers0_mu0.1_modelabel_flip_seed43_datasetedge-iiotset-full,fedprox,1.0,10,0.1,43,label,20,0.589978446539673,,306569,fedprox_alpha1.0_adv10_mu0.1
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,bulyan,0.1,10,0.0,42,none,20,0.6800571674504858,,306571,bulyan_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,1.0,10,0.0,51,none,20,0.2647164756781755,,306569,fedavg_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,0.1,30,0.0,53,none,20,0.2634765451113122,,306571,krum_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,0.05,20,0.0,60,none,20,0.112753219457868,,306571,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,krum,0.2,0,0.0,45,none,20,0.5773332982739575,,306571,krum_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,krum,0.5,20,0.0,59,none,20,0.5394565059099681,,306571,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.1_modesign_flip_topk_seed43_datasetedge-iiotset-full,krum,1.0,10,0.1,43,sign,20,0.5038491771849392,,306569,krum_alpha1.0_adv10_mu0.1
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.5_seed44_datasetedge-iiotset-full,fedprox,0.1,0,0.5,44,none,20,0.7496526237963101,0.6734892122303235,229933,fedprox_alpha0.1_adv0_mu0.5
dsedge-iiotset-full_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,1.0,30,0.0,44,none,20,0.5443379289994331,,306570,krum_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,median,0.02,20,0.0,58,none,20,0.265984799768161,,306570,median_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.2_seed45_datasetedge-iiotset-full,fedprox,0.2,0,0.2,45,none,20,0.0,0.0,0,fedprox_alpha0.2_adv0_mu0.2
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,krum,0.05,20,0.0,57,none,20,0.1934300778331991,,306570,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,bulyan,0.5,0,0.0,54,none,20,0.6530354242727663,,306569,bulyan_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,fedavg,0.1,10,0.0,46,none,20,0.3381962557556316,,306570,fedavg_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,0.5,30,0.0,59,none,20,0.187353018812113,,306571,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,fedavg,0.1,20,0.0,53,none,20,0.269342406966442,,306571,fedavg_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.1_seed46_datasetedge-iiotset-full,fedprox,0.02,0,0.1,46,none,20,0.0,0.0,0,fedprox_alpha0.02_adv0_mu0.1
dsedge-iiotset-full_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,krum,0.05,10,0.0,42,none,20,0.3885374476915983,,306570,krum_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,1.0,30,0.0,42,none,20,0.5218220068662378,,306568,median_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,median,0.1,0,0.0,58,none,20,0.580869814747261,,306569,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,bulyan,inf,0,0.01,43,none,20,0.7227915854643212,,306570,bulyan_alphainf_adv0_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,1.0,20,0.0,44,none,20,0.3576833602644334,,306570,fedavg_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,median,0.1,30,0.0,55,none,20,0.2169028292439354,,306570,median_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,median,0.05,0,0.0,58,none,20,0.5473924773107753,,306571,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,krum,inf,10,0.0,43,none,20,0.6413518953148687,,306570,krum_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed46_datasetedge-iiotset-full,bulyan,0.5,10,0.0,46,targeted,20,0.6500152920884634,,306568,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,inf,20,0.0,50,none,20,0.5654894083795367,,306570,median_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,median,0.2,0,0.0,61,none,20,0.6352403338175773,,306568,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,fedavg,inf,0,0.0,58,none,20,0.6877090913822558,,306570,fedavg_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,inf,30,0.0,61,none,20,0.0319003883820416,,306570,fedavg_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_modesign_flip_topk_seed50_datasetedge-iiotset-full,bulyan,0.5,10,0.0,50,sign,20,0.5338621315565041,,306569,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv20_dp0_pers0_mu0.01_modelabel_flip_seed46_datasetedge-iiotset-full,fedprox,1.0,20,0.01,46,label,20,0.6157413815679775,,306571,fedprox_alpha1.0_adv20_mu0.01
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,1.0,0,0.0,49,none,20,0.6734373905206138,,306570,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_modesign_flip_topk_seed43_datasetedge-iiotset-full,krum,0.5,10,0.0,43,sign,20,0.6332606954724795,,306570,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.002_seed46_datasetedge-iiotset-full,fedprox,0.2,0,0.002,46,none,20,0.0,0.0,0,fedprox_alpha0.2_adv0_mu0.002
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv20_dp0_pers0_mu0.05_modesign_flip_topk_seed42_datasetedge-iiotset-full,fedprox,1.0,20,0.05,42,sign,20,0.0779125881450569,,306568,fedprox_alpha1.0_adv20_mu0.05
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,inf,30,0.0,56,none,20,0.0309177977705539,,306570,fedavg_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,median,0.2,0,0.0,56,none,20,0.6364701533702873,,306570,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,0.05,10,0.0,59,none,20,0.3355702127597221,,306570,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,0.02,10,0.0,61,none,20,0.1923448646072617,,306569,fedavg_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.08_seed46_datasetedge-iiotset-full,fedprox,0.1,0,0.08,46,none,20,0.0,0.0,0,fedprox_alpha0.1_adv0_mu0.08
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,0.5,30,0.0,42,none,20,0.4879867028620235,,306568,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.01_modetargeted_label_seed43_datasetedge-iiotset-full,krum,1.0,20,0.01,43,targeted,20,0.462843124684791,,306569,krum_alpha1.0_adv20_mu0.01
dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,median,0.1,20,0.0,48,none,20,0.4598286670963553,,306570,median_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,1.0,30,0.0,59,none,20,0.0463643539801801,,306572,fedavg_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,0.02,10,0.0,56,none,20,0.386292142365068,,306570,fedavg_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,bulyan,inf,0,0.0,55,none,20,0.7065577603153271,,306570,bulyan_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,0.5,20,0.0,44,none,20,0.1643035418352924,,306571,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv10_dp0_pers0_mu0.05_modetargeted_label_seed42_datasetedge-iiotset-full,fedprox,1.0,10,0.05,42,targeted,20,0.5483391582620917,,306568,fedprox_alpha1.0_adv10_mu0.05
dsedge-iiotset-full_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.002_seed45_datasetedge-iiotset-full,fedprox,inf,0,0.002,45,none,20,0.0,0.0,0,fedprox_alphainf_adv0_mu0.002
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,0.05,0,0.0,43,none,20,0.5153278993022103,,306568,fedavg_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,0.05,10,0.0,42,none,20,0.523438159431842,,306570,median_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.1_modesign_flip_topk_seed43_datasetedge-iiotset-full,fedprox,0.5,30,0.1,43,sign,20,0.2840715006037509,,306570,fedprox_alpha0.5_adv30_mu0.1
dsedge-iiotset-full_comp_krum_alphainf_adv30_dp0_pers0_mu0.1_modetargeted_label_seed42_datasetedge-iiotset-full,krum,inf,30,0.1,42,targeted,20,0.424750438265632,,306570,krum_alphainf_adv30_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,0.2,30,0.0,56,none,20,0.2856113261091498,,306570,fedavg_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,krum,0.2,10,0.0,43,none,20,0.5130770371696869,,306570,krum_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv20_dp0_pers0_mu0.05_modegrad_ascent_seed45_datasetedge-iiotset-full,fedprox,0.5,20,0.05,45,grad,20,0.0015524091144265,,306571,fedprox_alpha0.5_adv20_mu0.05
dsedge-iiotset-full_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,0.2,20,0.0,50,none,20,0.4508875294165647,,306568,median_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,bulyan,0.05,0,0.0,47,none,20,0.5491340541804947,,306568,bulyan_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,0.2,30,0.0,61,none,20,0.0679723766463774,,306568,fedavg_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.05_modelabel_flip_seed45_datasetedge-iiotset-full,fedprox,0.5,10,0.05,45,label,20,0.3935896931475906,,306571,fedprox_alpha0.5_adv10_mu0.05
dsedge-iiotset-full_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.2,10,0.0,45,none,20,0.2953546708013831,,306571,median_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.05,20,0.0,60,none,20,0.143024898810892,,306571,median_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,median,0.5,10,0.0,43,label,20,0.674769550304322,,306570,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.2,20,0.0,56,none,20,0.5230404736110686,,306570,krum_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,0.5,0,0.0,59,none,20,0.6635713348851495,,306571,fedavg_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv10_dp0_pers0_mu0.01_modelabel_flip_seed45_datasetedge-iiotset-full,krum,inf,10,0.01,45,label,20,0.6348773497309893,,306570,krum_alphainf_adv10_mu0.01
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.01_modesign_flip_topk_seed45_datasetedge-iiotset-full,fedprox,0.5,30,0.01,45,sign,20,0.0030220156546758,,306571,fedprox_alpha0.5_adv30_mu0.01
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,bulyan,0.5,10,0.0,55,none,20,0.517579840223255,,306571,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.2,20,0.0,61,none,20,0.4751937377735467,,306568,krum_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.02,20,0.0,58,none,20,0.1932393937024674,,306570,krum_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.05,20,0.0,57,none,20,0.3162126463987711,,306570,median_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv30_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,0.05,30,0.0,51,none,20,0.1447643786789017,,306570,fedavg_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,bulyan,0.1,0,0.0,42,none,20,0.6881609469726531,,306571,bulyan_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,fedavg,0.5,20,0.0,42,label,20,0.6669267948673967,,306568,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.1_modelabel_flip_seed42_datasetedge-iiotset-full,bulyan,0.1,10,0.1,42,label,20,0.5144570763787034,,306571,bulyan_alpha0.1_adv10_mu0.1
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed43_datasetedge-iiotset-full,fedprox,0.02,0,0.002,43,none,20,0.3478686752513004,0.339126385334673,229932,fedprox_alpha0.02_adv0_mu0.002
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.2_seed43_datasetedge-iiotset-full,fedprox,0.02,0,0.2,43,none,20,0.3510691431042042,0.3395625349863118,229932,fedprox_alpha0.02_adv0_mu0.2
dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.02,30,0.0,45,none,20,0.3094829119463291,,306570,median_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,krum,1.0,20,0.0,59,none,20,0.5197896376907455,,306572,krum_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,0.02,20,0.0,43,none,20,0.1985160387832894,,306572,fedavg_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv30_dp0_pers0_mu0.05_modelabel_flip_seed46_datasetedge-iiotset-full,fedprox,1.0,30,0.05,46,label,20,0.461591268469386,,306571,fedprox_alpha1.0_adv30_mu0.05
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv10_dp0_pers0_mu0.01_modetargeted_label_seed45_datasetedge-iiotset-full,fedprox,0.1,10,0.01,45,targeted,20,0.2001142016870508,,306569,fedprox_alpha0.1_adv10_mu0.01
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,bulyan,1.0,0,0.0,53,none,20,0.6659289594574708,,306570,bulyan_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed46_datasetedge-iiotset-full,fedavg,0.5,10,0.0,46,label,20,0.6529470525080858,,306568,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,0.5,10,0.0,51,none,20,0.0731643491977524,,306570,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed47_datasetedge-iiotset-full,median,0.5,20,0.0,47,label,20,0.5197998508687967,,306569,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,krum,0.02,0,0.0,46,none,20,0.1703241307382406,,306570,krum_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,0.5,30,0.0,44,none,20,0.4511320971396763,,306571,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed42_datasetedge-iiotset-full,fedavg,0.5,20,0.0,42,targeted,20,0.6166384493375013,,306568,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,0.05,20,0.0,53,none,20,0.2645839095642166,,306570,krum_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv10_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,fedavg,0.1,10,0.0,42,none,20,0.3558020637252652,,306571,fedavg_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,bulyan,0.5,0,0.0,50,none,20,0.6757672695644311,,306569,bulyan_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.01_seed45_datasetedge-iiotset-full,fedprox,0.5,0,0.01,45,none,20,0.0,0.0,0,fedprox_alpha0.5_adv0_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,0.1,30,0.0,60,none,20,0.1559698067776445,,306571,krum_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,krum,0.1,30,0.0,57,none,20,0.3120349603772161,,306570,krum_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,fedavg,1.0,10,0.0,55,none,20,0.095146510830394,,306571,fedavg_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alphainf_adv20_dp0_pers0_mu0.05_modegrad_ascent_seed43_datasetedge-iiotset-full,fedprox,inf,20,0.05,43,grad,20,0.0878441298522622,,306570,fedprox_alphainf_adv20_mu0.05
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,bulyan,0.1,10,0.0,46,none,20,0.5122491821402542,,306570,bulyan_alpha0.1_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.02_adv10_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,bulyan,0.02,10,0.0,57,none,20,0.4017624631405411,,306570,bulyan_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,krum,inf,20,0.0,52,none,20,0.540666662402975,,306570,krum_alphainf_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.02_adv10_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,bulyan,0.02,10,0.0,60,none,20,0.1115585870036162,,306572,bulyan_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.05,20,0.0,48,none,20,0.0416404208800949,,306570,fedavg_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,krum,0.5,30,0.0,42,label,20,0.5075226561292434,,306568,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed42_datasetedge-iiotset-full,median,0.5,20,0.0,42,targeted,20,0.5870792198169797,,306568,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.01_modegrad_ascent_seed44_datasetedge-iiotset-full,bulyan,0.5,10,0.01,44,grad,20,0.5950326904677946,,306571,bulyan_alpha0.5_adv10_mu0.01
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,bulyan,1.0,10,0.0,51,none,20,0.6324424481736703,,306569,bulyan_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,median,0.2,0,0.0,52,none,20,0.6485036938147286,,306569,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,krum,0.5,20,0.0,44,targeted,20,0.5645538665250841,,306571,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,krum,0.5,10,0.0,51,targeted,20,0.5291695446627177,,306570,krum_alpha0.5_adv10_mu0.0
