run_id,canonical_run_id,is_canonical,canonical_key_id,duplicate_group_size,dataset,aggregation,alpha,adv_percent,attack_mode,fedprox_mu,seed,quality_state,quality_rank,max_round,parsed_row_count
cic_simple_f4916f333d_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed45,cic_simple_f4916f333d_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed45,True,22451de19a1f,2,cic,fedprox,1.0,0.0,none,0.2,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_n10_r20_modenone_seed45_datasetcic,cic_simple_f4916f333d_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed45,False,22451de19a1f,2,cic,fedprox,1.0,0.0,none,0.2,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,dscic_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,True,224a451eb356,1,cic,fedavg,0.5,30.0,label_flip,0.0,59.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_097c208430_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed61_srccic,unsw_simple_097c208430_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed61_srccic,True,2250f564db1b,1,unsw,median,inf,30.0,targeted_label,0.0,61.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,dscic_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,True,225496e1cb30,1,cic,median,0.5,20.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_80b3c7389d_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed54_srccic,unsw_simple_80b3c7389d_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed54_srccic,True,2257a96e077b,1,unsw,krum,0.05,20.0,grad_ascent,0.0,54.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,True,225a2f4d0319,1,edge-iiotset-full,bulyan,0.5,10.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_f787736476_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed42,cic_simple_f787736476_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed42,True,225abb87c869,1,cic,fedavg,inf,10.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_40a1727a22_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed61,cic_simple_40a1727a22_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_seed61,True,225e562769d3,1,cic,fedavg,0.1,30.0,none,0.0,61.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_c86ead7df5_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.002_seed46_srccic,unsw_simple_c86ead7df5_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.002_seed46_srccic,True,225ec50deb96,1,unsw,fedavg,1.0,0.0,none,0.002,46.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_79028f7ec2_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed45_srccic,unsw_simple_79028f7ec2_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed45_srccic,True,2260a521f017,1,unsw,bulyan,0.1,0.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
cic_simple_e05f518f47_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed54,cic_simple_e05f518f47_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed54,True,2264ec1f7e40,2,cic,fedavg,0.1,0.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_n10_r20_modenone_seed54_datasetcic,cic_simple_e05f518f47_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed54,False,2264ec1f7e40,2,cic,fedavg,0.1,0.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_eb7d5989f1_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed48_srccic,unsw_simple_eb7d5989f1_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed48_srccic,True,2267c4951528,1,unsw,fedprox,0.1,0.0,none,1.0,48.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,True,226804d94226,1,edge-iiotset-full,krum,0.2,10.0,none,0.0,49.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,dscic_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,True,22696f35b2f1,1,cic,fedavg,0.2,20.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,dscic_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,True,226d9c3efe38,1,cic,bulyan,0.1,10.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_3d4cae6052_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.1_seed46_srccic,unsw_simple_3d4cae6052_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.1_seed46_srccic,True,2270ba46bbe0,1,unsw,fedavg,0.1,0.0,none,0.1,46.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed43_datasetedge-iiotset-full,True,22711aeb4333,1,edge-iiotset-full,fedavg,0.5,20.0,targeted_label,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.5_seed42_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.5_seed42_datasetedge-iiotset-full,True,227788417139,1,edge-iiotset-full,fedprox,0.05,0.0,none,0.5,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_d3ecd1bc2c_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed58,cic_simple_d3ecd1bc2c_comp_median_alpha0.2_adv20_dp0_pers0_mu0.0_seed58,True,22882877cafb,1,cic,median,0.2,20.0,none,0.0,58.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_e80a6d7265_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_e80a6d7265_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed56_srccic,True,2288ecbeb70c,1,unsw,krum,0.5,10.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed46_datasetcic,dscic_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed46_datasetcic,True,229543840122,1,cic,fedavg,0.05,10.0,grad_ascent,0.0,46.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.02_seed43_datasetcic,comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.02_seed43_datasetcic,True,22965e38193c,2,cic,fedavg,0.5,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,40
cic_simple_03fcc64909_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.02_seed43,comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.02_seed43_datasetcic,False,22965e38193c,2,cic,fedavg,0.5,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,True,229f282362a1,1,edge-iiotset-full,fedavg,0.1,20.0,none,0.0,43.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_d239f4adcd_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed47_srccic,unsw_simple_d239f4adcd_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed47_srccic,True,22a229228b61,1,unsw,fedavg,0.02,10.0,label_flip,0.0,47.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.005_seed44_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.005_seed44_datasetedge-iiotset-full,True,22aa336b1227,1,edge-iiotset-full,fedprox,0.02,0.0,none,0.005,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_6d48bbfc4e_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed56,unsw_simple_6d48bbfc4e_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed56,True,22aaaa62392d,1,unsw,krum,0.02,30.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
cic_simple_cfc33bf292_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed52,cic_simple_cfc33bf292_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed52,True,22ad106cc4a6,1,cic,krum,0.02,20.0,none,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_247505e421_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed43,unsw_simple_247505e421_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.0_seed43,True,22b260c13e85,1,unsw,fedavg,0.2,0.0,none,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,True,22b75476975f,1,edge-iiotset-full,fedavg,0.02,0.0,none,0.0,43.0,complete_or_exceeds_target,0,20.0,40
unsw_simple_816edd9068_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed42_srccic,unsw_simple_816edd9068_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed42_srccic,True,22b9cb77a77c,1,unsw,krum,1.0,20.0,grad_ascent,0.0,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_5768d93584_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed42,cic_simple_5768d93584_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed42,True,22bb0dbaf2b7,1,cic,fedavg,0.2,30.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_7475397c82_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed49_srccic,unsw_simple_7475397c82_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed49_srccic,True,22c18482505a,1,unsw,median,1.0,10.0,targeted_label,0.0,49.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,dscic_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,True,22c39e3356ba,1,cic,fedavg,inf,10.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_9aa704f4c1_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed53_srccic,unsw_simple_9aa704f4c1_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed53_srccic,True,22c56b34eb77,1,unsw,median,0.02,20.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,True,22dad25438d9,1,edge-iiotset-full,fedavg,1.0,0.0,none,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,dscic_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed59_datasetcic,True,22e4f80ac6bb,1,cic,krum,0.5,20.0,label_flip,0.0,59.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,True,22e6702dea57,1,edge-iiotset-full,fedavg,0.5,20.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.1_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,True,22e7aa9437b5,1,edge-iiotset-full,krum,0.1,20.0,none,0.0,60.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_844ea2b9ab_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_844ea2b9ab_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed44_srccic,True,22ee75b09df1,2,unsw,fedavg,0.02,0.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_9c31117b71_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_844ea2b9ab_comp_fedavg_alpha0.02_adv0_dp0_pers0_mu0.0_seed44_srccic,False,22ee75b09df1,2,unsw,fedavg,0.02,0.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
cic_simple_9c96337530_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed57,cic_simple_9c96337530_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed57,True,22f55de3c104,2,cic,bulyan,0.2,0.0,none,0.0,57.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_n10_r20_modenone_seed57_datasetcic,cic_simple_9c96337530_comp_bulyan_alpha0.2_adv0_dp0_pers0_mu0.0_seed57,False,22f55de3c104,2,cic,bulyan,0.2,0.0,none,0.0,57.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_c770f022c4_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_c770f022c4_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed56_srccic,True,22fa229f3108,1,unsw,krum,0.2,30.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,True,23066e86c85c,1,edge-iiotset-full,krum,0.1,30.0,none,0.0,56.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5b028837bd_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_5b028837bd_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed56_srccic,True,23094bab684e,1,unsw,krum,0.5,30.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
cic_simple_6bc27482ef_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.08_seed42,cic_simple_6bc27482ef_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.08_seed42,True,23100e5b355e,2,cic,fedprox,0.02,0.0,none,0.08,42.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.08_n10_r20_modenone_seed42_datasetcic,cic_simple_6bc27482ef_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.08_seed42,False,23100e5b355e,2,cic,fedprox,0.02,0.0,none,0.08,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_0fdb2693fb_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed53,cic_simple_0fdb2693fb_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed53,True,2319c3eef1e4,1,cic,fedavg,0.02,20.0,none,0.0,53.0,complete_or_exceeds_target,0,20.0,20
cic_simple_414f5c68ec_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed54,cic_simple_414f5c68ec_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed54,True,23226552636f,1,cic,median,0.05,20.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed42,unsw_pbb521874_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed42,True,2323aeaf786b,1,unsw,fedprox,0.02,0.0,none,0.002,42.0,truncated_before_target,1,1.0,1
unsw_simple_f9fc9489d5_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed54_srccic,unsw_simple_f9fc9489d5_comp_fedavg_alpha1.0_adv10_dp0_pers0_mu0.0_seed54_srccic,True,23278faeb528,1,unsw,fedavg,1.0,10.0,grad_ascent,0.0,54.0,complete_or_exceeds_target,0,20.0,20
cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,True,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_d6494ac211_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,False,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_ed90303773_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,False,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,15.0,15
comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetcic,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,False,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_n10_r20_modenone_seed42_datasetcic,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,False,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_n6_r15_modenone_seed42_datasetcic,cic_simple_5de58282c2_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,False,232a413d78ff,6,cic,fedavg,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,15.0,15
dscic_comp_median_alphainf_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed46_datasetcic,dscic_comp_median_alphainf_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed46_datasetcic,True,234671402232,1,cic,median,inf,30.0,grad_ascent,0.0,46.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_2b3066d396_comp_krum_alphainf_adv30_dp0_pers0_mu0.1_seed45,unsw_simple_2b3066d396_comp_krum_alphainf_adv30_dp0_pers0_mu0.1_seed45,True,234e0b7aa8b4,1,unsw,krum,inf,30.0,sign_flip_topk,0.1,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_7a70dee228_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed42_srccic,unsw_simple_7a70dee228_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed42_srccic,True,23514cab2275,1,unsw,fedprox,0.05,0.0,none,0.05,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_928ca25d2d_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_928ca25d2d_comp_median_alpha1.0_adv10_dp0_pers0_mu0.0_seed56_srccic,True,235a1aa8c352,1,unsw,median,1.0,10.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.2_seed46_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.2_seed46_datasetedge-iiotset-full,True,235b9a847985,1,edge-iiotset-full,fedprox,inf,0.0,none,0.2,46.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5e674c2108_comp_fedavg_alpha0.05_adv30_dp0_pers0_mu0.0_seed43_srccic,unsw_simple_5e674c2108_comp_fedavg_alpha0.05_adv30_dp0_pers0_mu0.0_seed43_srccic,True,2363e2c9132b,1,unsw,fedavg,0.05,30.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,dscic_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,True,2368cb13dd35,1,cic,median,0.5,20.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_dc6eadd52b_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed45_srccic,unsw_simple_dc6eadd52b_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed45_srccic,True,23779f60739b,1,unsw,krum,1.0,10.0,targeted_label,0.0,45.0,truncated_before_target,1,1.0,1
unsw_simple_3fadaf7074_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed48_srccic,unsw_simple_3fadaf7074_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed48_srccic,True,237e9004de6a,1,unsw,krum,0.5,10.0,sign_flip_topk,0.0,48.0,complete_or_exceeds_target,0,20.0,40
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,True,2380056995fb,1,edge-iiotset-full,median,0.1,0.0,none,0.0,47.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_0a40d76ce3_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed43_srccic,unsw_simple_0a40d76ce3_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.2_seed43_srccic,True,238325e04d8a,1,unsw,fedprox,1.0,0.0,none,0.2,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_c688969d92_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed56,cic_simple_c688969d92_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed56,True,2386cc667783,1,cic,median,1.0,30.0,none,0.0,56.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_6fde71c2db_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed54_srccic,unsw_simple_6fde71c2db_comp_krum_alpha0.5_adv0_dp0_pers0_mu0.0_seed54_srccic,True,238dbb95e756,1,unsw,krum,0.5,0.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.1_seed43,unsw_pbb521874_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.1_seed43,True,238de2fe6335,1,unsw,fedprox,1.0,0.0,none,0.1,43.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.2_seed45,comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.2_seed45,True,23940d75f762,1,unsw,fedavg,0.5,0.0,none,0.2,45.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,True,2395208148ae,1,edge-iiotset-full,median,0.5,10.0,none,0.0,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,dscic_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed52_datasetcic,True,23957554ca28,1,cic,fedavg,0.1,30.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_fdadbe63b5_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed51_srccic,unsw_simple_fdadbe63b5_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed51_srccic,True,239a1a34b5e9,1,unsw,fedavg,1.0,20.0,label_flip,0.0,51.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed54_datasetcic,dscic_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed54_datasetcic,True,239c577a53cb,1,cic,median,0.5,10.0,grad_ascent,0.0,54.0,truncated_before_target,1,1.0,1
cic_simple_4b85ec4d97_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_seed46,cic_simple_4b85ec4d97_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_seed46,True,239e8133e1b6,2,cic,fedprox,0.5,0.0,none,0.5,46.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_n10_r20_modenone_seed46_datasetcic,cic_simple_4b85ec4d97_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_seed46,False,239e8133e1b6,2,cic,fedprox,0.5,0.0,none,0.5,46.0,complete_or_exceeds_target,0,20.0,20
